6108335000	-5.92E-01	3.71E+01	6107333750	4.25E+00	2.05E+01	3.78E+00	2.59E+01
6108340000	-3.86E-01	3.71E+01	6107335000	4.24E+00	2.09E+01	3.86E+00	2.44E+01
6108345000	-1.80E-01	3.70E+01	6107336250	4.22E+00	2.09E+01	3.71E+00	2.56E+01
6108350000	3.78E-02	3.67E+01	6107337500	4.24E+00	2.07E+01	3.81E+00	2.52E+01
6108355000	1.70E-01	3.64E+01	6107338750	4.20E+00	2.05E+01	3.84E+00	2.47E+01
6108360000	3.65E-01	3.58E+01	6107340000	4.21E+00	2.05E+01	4.00E+00	2.45E+01
6108365000	4.72E-01	3.55E+01	6107341250	4.26E+00	2.06E+01	3.95E+00	2.46E+01
6108370000	6.24E-01	3.50E+01	6107342500	4.19E+00	2.06E+01	3.81E+00	2.62E+01
6108375000	7.40E-01	3.46E+01	6107343750	4.21E+00	2.07E+01	3.63E+00	2.51E+01
6108380000	8.93E-01	3.41E+01	6107345000	4.24E+00	2.07E+01	3.72E+00	2.45E+01
6108385000	9.77E-01	3.37E+01	6107346250	4.23E+00	2.06E+01	3.54E+00	2.51E+01
6108390000	1.12E+00	3.28E+01	6107347500	4.24E+00	2.05E+01	3.69E+00	2.45E+01
6108395000	1.21E+00	3.26E+01	6107348750	4.20E+00	2.02E+01	3.48E+00	2.45E+01
6108400000	1.26E+00	3.22E+01	6107350000	4.19E+00	2.04E+01	3.60E+00	2.47E+01
6108405000	1.38E+00	3.16E+01	6107351250	4.23E+00	2.03E+01	3.84E+00	2.46E+01
6108410000	1.50E+00	3.12E+01	6107352500	4.25E+00	2.04E+01	3.74E+00	2.45E+01
6108415000	1.56E+00	3.08E+01	6107353750	4.22E+00	2.01E+01	3.82E+00	2.33E+01
6108420000	1.61E+00	3.05E+01	6107355000	4.17E+00	2.03E+01	3.73E+00	2.45E+01
6108425000	1.68E+00	3.00E+01	6107356250	4.20E+00	2.02E+01	3.64E+00	2.42E+01
6108430000	1.73E+00	2.96E+01	6107357500	4.23E+00	2.01E+01	3.85E+00	2.46E+01
6108435000	1.85E+00	2.93E+01	6107358750	4.22E+00	2.00E+01	3.80E+00	2.57E+01
6108440000	1.86E+00	2.89E+01	6107360000	4.21E+00	2.01E+01	3.80E+00	2.45E+01
6108445000	1.94E+00	2.85E+01	6107361250	4.22E+00	2.02E+01	3.90E+00	2.41E+01
6108450000	1.99E+00	2.81E+01	6107362500	4.22E+00	2.00E+01	3.66E+00	2.45E+01
6108455000	2.05E+00	2.78E+01	6107363750	4.22E+00	2.00E+01	3.60E+00	2.40E+01
6108460000	2.08E+00	2.75E+01	6107365000	4.23E+00	2.01E+01	3.59E+00	2.47E+01
6108465000	2.15E+00	2.73E+01	6107366250	4.22E+00	2.01E+01	3.79E+00	2.43E+01
6108470000	2.18E+00	2.71E+01	6107367500	4.21E+00	2.01E+01	3.87E+00	2.58E+01
6108475000	2.21E+00	2.67E+01	6107368750	4.22E+00	2.01E+01	3.72E+00	2.34E+01
6108480000	2.27E+00	2.64E+01	6107370000	4.21E+00	2.00E+01	3.75E+00	2.46E+01
6108485000	2.32E+00	2.61E+01	6107371250	4.21E+00	2.00E+01	3.55E+00	2.45E+01
6108490000	2.36E+00	2.60E+01	6107372500	4.24E+00	2.00E+01	3.67E+00	2.37E+01
6108495000	2.37E+00	2.54E+01	6107373750	4.22E+00	2.02E+01	3.71E+00	2.38E+01
6108500000	2.41E+00	2.53E+01	6107375000	4.23E+00	2.01E+01	3.69E+00	2.38E+01
6108505000	2.42E+00	2.53E+01	6107376250	4.19E+00	2.00E+01	3.75E+00	2.37E+01
6108510000	2.47E+00	2.50E+01	6107377500	4.16E+00	2.00E+01	3.64E+00	2.34E+01
6108515000	2.48E+00	2.46E+01	6107378750	4.18E+00	2.00E+01	3.68E+00	2.30E+01
6108520000	2.54E+00	2.44E+01	6107380000	4.26E+00	1.99E+01	3.68E+00	2.42E+01
6108525000	2.55E+00	2.43E+01	6107381250	4.22E+00	2.00E+01	3.70E+00	2.47E+01
6108530000	2.59E+00	2.39E+01	6107382500	4.17E+00	1.99E+01	3.60E+00	2.46E+01
6108535000	2.64E+00	2.38E+01	6107383750	4.29E+00	1.98E+01	3.76E+00	2.40E+01
6108540000	2.64E+00	2.35E+01	6107385000	4.21E+00	1.99E+01	3.70E+00	2.39E+01
6108545000	2.67E+00	2.34E+01	6107386250	4.23E+00	1.97E+01	3.83E+00	2.44E+01
6108550000	2.69E+00	2.32E+01	6107387500	4.21E+00	1.97E+01	3.75E+00	2.38E+01
6108555000	2.74E+00	2.27E+01	6107388750	4.21E+00	1.99E+01	3.87E+00	2.41E+01
6108560000	2.74E+00	2.27E+01	6107390000	4.21E+00	1.96E+01	3.65E+00	2.43E+01
6108565000	2.75E+00	2.26E+01	6107391250	4.26E+00	2.01E+01	3.76E+00	2.26E+01
6108570000	2.77E+00	2.24E+01	6107392500	4.25E+00	1.94E+01	3.57E+00	2.41E+01
6108575000	2.80E+00	2.22E+01	6107393750	4.24E+00	1.96E+01	3.87E+00	2.48E+01
6108580000	2.81E+00	2.20E+01	6107395000	4.21E+00	1.97E+01	3.77E+00	2.33E+01
6108585000	2.81E+00	2.18E+01	6107396250	4.23E+00	1.97E+01	3.82E+00	2.40E+01
6108590000	2.83E+00	2.17E+01	6107397500	4.20E+00	1.99E+01	3.56E+00	2.42E+01
6108595000	2.88E+00	2.16E+01	6107398750	4.21E+00	1.97E+01	3.79E+00	2.37E+01
6108600000	2.87E+00	2.14E+01	6107400000	4.19E+00	1.95E+01	3.64E+00	2.44E+01
6108605000	2.88E+00	2.12E+01	6107401250	4.22E+00	1.96E+01	3.85E+00	2.34E+01
6108610000	2.92E+00	2.10E+01	6107402500	4.26E+00	1.95E+01	3.78E+00	2.35E+01
6108615000	2.92E+00	2.07E+01	6107403750	4.23E+00	1.96E+01	3.64E+00	2.33E+01
6108620000	2.95E+00	2.06E+01	6107405000	4.22E+00	1.94E+01	3.67E+00	2.36E+01
6108625000	2.97E+00	2.05E+01	6107406250	4.24E+00	1.97E+01	3.80E+00	2.39E+01
6108630000	2.98E+00	2.04E+01	6107407500	4.22E+00	1.97E+01	3.94E+00	2.41E+01
6108635000	2.99E+00	2.01E+01	6107408750	4.26E+00	1.97E+01	3.92E+00	2.41E+01
6108640000	2.98E+00	2.02E+01	6107410000	4.24E+00	1.94E+01	3.92E+00	2.46E+01
6108645000	3.02E+00	1.99E+01	6107411250	4.21E+00	1.94E+01	3.85E+00	2.28E+01
6108650000	3.01E+00	1.98E+01	6107412500	4.21E+00	1.95E+01	3.72E+00	2.41E+01
6108655000	3.02E+00	1.97E+01	6107413750	4.26E+00	1.94E+01	3.55E+00	2.32E+01
6108660000	3.06E+00	1.94E+01	6107415000	4.22E+00	1.94E+01	3.90E+00	2.41E+01
6108665000	3.05E+00	1.93E+01	6107416250	4.23E+00	1.92E+01	3.76E+00	2.30E+01
6108670000	3.06E+00	1.95E+01	6107417500	4.24E+00	1.92E+01	3.68E+00	2.47E+01
6108675000	3.07E+00	1.92E+01	6107418750	4.23E+00	1.92E+01	3.64E+00	2.41E+01
6108680000	3.10E+00	1.90E+01	6107420000	4.23E+00	1.96E+01	3.58E+00	2.41E+01
6108685000	3.11E+00	1.89E+01	6107421250	4.26E+00	1.94E+01	3.82E+00	2.29E+01
6108690000	3.13E+00	1.87E+01	6107422500	4.29E+00	1.91E+01	3.83E+00	2.33E+01
6108695000	3.13E+00	1.86E+01	6107423750	4.23E+00	1.93E+01	3.80E+00	2.47E+01
6108700000	3.13E+00	1.84E+01	6107425000	4.25E+00	1.91E+01	3.86E+00	2.30E+01
6108705000	3.16E+00	1.83E+01	6107426250	4.23E+00	1.93E+01	3.77E+00	2.29E+01
6108710000	3.18E+00	1.82E+01	6107427500	4.22E+00	1.92E+01	3.59E+00	2.32E+01
6108715000	3.18E+00	1.83E+01	6107428750	4.26E+00	1.93E+01	3.86E+00	2.29E+01
6108720000	3.16E+00	1.82E+01	6107430000	4.23E+00	1.91E+01	3.79E+00	2.41E+01
6108725000	3.19E+00	1.79E+01	6107431250	4.25E+00	1.89E+01	3.48E+00	2.40E+01
6108730000	3.20E+00	1.77E+01	6107432500	4.26E+00	1.91E+01	3.77E+00	2.53E+01
6108735000	3.22E+00	1.77E+01	6107433750	4.27E+00	1.93E+01	3.81E+00	2.35E+01
6108740000	3.22E+00	1.76E+01	6107435000	4.23E+00	1.88E+01	3.82E+00	2.40E+01
6108745000	3.23E+00	1.75E+01	6107436250	4.27E+00	1.89E+01	3.82E+00	2.38E+01
6108750000	3.23E+00	1.74E+01	6107437500	4.23E+00	1.93E+01	3.75E+00	2.32E+01
6108755000	3.22E+00	1.71E+01	6107438750	4.22E+00	1.89E+01	3.67E+00	2.28E+01
6108760000	3.24E+00	1.72E+01	6107440000	4.26E+00	1.89E+01	3.70E+00	2.22E+01
6108765000	3.26E+00	1.72E+01	6107441250	4.27E+00	1.86E+01	3.58E+00	2.30E+01
6108770000	3.28E+00	1.69E+01	6107442500	4.22E+00	1.87E+01	3.66E+00	2.32E+01
6108775000	3.26E+00	1.69E+01	6107443750	4.26E+00	1.87E+01	3.87E+00	2.37E+01
6108780000	3.29E+00	1.66E+01	6107445000	4.28E+00	1.90E+01	3.66E+00	2.33E+01
6108785000	3.27E+00	1.66E+01	6107446250	4.26E+00	1.86E+01	3.75E+00	2.38E+01
6108790000	3.29E+00	1.64E+01	6107447500	4.24E+00	1.88E+01	3.91E+00	2.29E+01
6108795000	3.30E+00	1.64E+01	6107448750	4.25E+00	1.92E+01	3.74E+00	2.43E+01
6108800000	3.29E+00	1.64E+01	6107450000	4.20E+00	1.88E+01	3.62E+00	2.21E+01
6108805000	3.30E+00	1.61E+01	6107451250	4.26E+00	1.90E+01	3.82E+00	2.29E+01
6108810000	3.29E+00	1.61E+01	6107452500	4.25E+00	1.88E+01	3.88E+00	2.31E+01
6108815000	3.32E+00	1.61E+01	6107453750	4.29E+00	1.88E+01	3.96E+00	2.36E+01
6108820000	3.34E+00	1.59E+01	6107455000	4.26E+00	1.85E+01	3.76E+00	2.36E+01
6108825000	3.35E+00	1.59E+01	6107456250	4.23E+00	1.85E+01	3.57E+00	2.36E+01
6108830000	3.33E+00	1.57E+01	6107457500	4.25E+00	1.86E+01	3.79E+00	2.34E+01
6108835000	3.33E+00	1.55E+01	6107458750	4.25E+00	1.84E+01	3.69E+00	2.46E+01
6108840000	3.36E+00	1.55E+01	6107460000	4.24E+00	1.90E+01	3.74E+00	2.18E+01
6108845000	3.35E+00	1.55E+01	6107461250	4.23E+00	1.83E+01	3.69E+00	2.25E+01
6108850000	3.35E+00	1.54E+01	6107462500	4.22E+00	1.87E+01	3.91E+00	2.30E+01
6108855000	3.37E+00	1.52E+01	6107463750	4.27E+00	1.85E+01	3.70E+00	2.37E+01
6108860000	3.37E+00	1.51E+01	6107465000	4.28E+00	1.84E+01	3.80E+00	2.26E+01
6108865000	3.38E+00	1.51E+01	6107466250	4.27E+00	1.86E+01	3.81E+00	2.45E+01
6108870000	3.39E+00	1.49E+01	6107467500	4.23E+00	1.84E+01	3.97E+00	2.30E+01
6108875000	3.38E+00	1.48E+01	6107468750	4.25E+00	1.84E+01	3.70E+00	2.13E+01
6108880000	3.39E+00	1.47E+01	6107470000	4.29E+00	1.85E+01	3.50E+00	2.20E+01
6108885000	3.41E+00	1.46E+01	6107471250	4.26E+00	1.85E+01	3.70E+00	2.42E+01
6108890000	3.41E+00	1.46E+01	6107472500	4.26E+00	1.84E+01	3.77E+00	2.41E+01
6108895000	3.39E+00	1.44E+01	6107473750	4.25E+00	1.84E+01	3.81E+00	2.28E+01
6108900000	3.42E+00	1.43E+01	6107475000	4.25E+00	1.81E+01	3.79E+00	2.19E+01
6108905000	3.39E+00	1.44E+01	6107476250	4.28E+00	1.84E+01	3.67E+00	2.23E+01
6108910000	3.42E+00	1.42E+01	6107477500	4.26E+00	1.85E+01	3.86E+00	2.24E+01
6108915000	3.42E+00	1.42E+01	6107478750	4.30E+00	1.84E+01	3.81E+00	2.14E+01
6108920000	3.43E+00	1.41E+01	6107480000	4.25E+00	1.80E+01	3.70E+00	2.28E+01
6108925000	3.41E+00	1.39E+01	6107481250	4.20E+00	1.85E+01	3.64E+00	2.31E+01
6108930000	3.42E+00	1.38E+01	6107482500	4.27E+00	1.85E+01	3.58E+00	2.26E+01
6108935000	3.44E+00	1.39E+01	6107483750	4.27E+00	1.82E+01	3.60E+00	2.27E+01
6108940000	3.46E+00	1.37E+01	6107485000	4.28E+00	1.80E+01	3.79E+00	2.23E+01
6108945000	3.45E+00	1.36E+01	6107486250	4.26E+00	1.83E+01	3.75E+00	2.29E+01
6108950000	3.44E+00	1.36E+01	6107487500	4.29E+00	1.82E+01	3.88E+00	2.29E+01
6108955000	3.46E+00	1.35E+01	6107488750	4.29E+00	1.80E+01	3.65E+00	2.29E+01
6108960000	3.48E+00	1.35E+01	6107490000	4.25E+00	1.79E+01	3.66E+00	2.31E+01
6108965000	3.44E+00	1.33E+01	6107491250	4.25E+00	1.84E+01	3.75E+00	2.22E+01
6108970000	3.46E+00	1.31E+01	6107492500	4.28E+00	1.82E+01	3.76E+00	2.15E+01
6108975000	3.47E+00	1.31E+01	6107493750	4.27E+00	1.84E+01	3.60E+00	2.24E+01
6108980000	3.50E+00	1.30E+01	6107495000	4.28E+00	1.81E+01	3.69E+00	2.28E+01
6108985000	3.48E+00	1.30E+01	6107496250	4.27E+00	1.79E+01	3.69E+00	2.26E+01
6108990000	3.48E+00	1.29E+01	6107497500	4.28E+00	1.78E+01	3.80E+00	2.23E+01
6108995000	3.47E+00	1.28E+01	6107498750	4.29E+00	1.81E+01	3.73E+00	2.27E+01
6109000000	3.48E+00	1.28E+01	6107500000	4.29E+00	1.80E+01	3.80E+00	2.27E+01
			6107501250	4.30E+00	1.78E+01	3.82E+00	2.24E+01
			6107502500	4.27E+00	1.78E+01	3.99E+00	2.20E+01
			6107503750	4.26E+00	1.78E+01	3.74E+00	2.29E+01
			6107505000	4.26E+00	1.80E+01	3.84E+00	2.15E+01
			6107506250	4.29E+00	1.79E+01	3.57E+00	2.16E+01
			6107507500	4.30E+00	1.78E+01	3.53E+00	2.18E+01
			6107508750	4.32E+00	1.76E+01	3.65E+00	2.11E+01
			6107510000	4.29E+00	1.76E+01	3.69E+00	2.23E+01
			6107511250	4.33E+00	1.77E+01	3.78E+00	2.26E+01
			6107512500	4.25E+00	1.79E+01	3.59E+00	2.12E+01
			6107513750	4.28E+00	1.75E+01	3.76E+00	2.25E+01
			6107515000	4.27E+00	1.72E+01	3.76E+00	2.10E+01
			6107516250	4.29E+00	1.77E+01	3.65E+00	2.24E+01
			6107517500	4.26E+00	1.76E+01	3.83E+00	2.28E+01
			6107518750	4.29E+00	1.74E+01	3.57E+00	2.26E+01
			6107520000	4.30E+00	1.78E+01	3.62E+00	2.22E+01
			6107521250	4.28E+00	1.73E+01	3.73E+00	2.13E+01
			6107522500	4.30E+00	1.77E+01	3.62E+00	2.13E+01
			6107523750	4.30E+00	1.74E+01	3.72E+00	2.12E+01
			6107525000	4.30E+00	1.73E+01	3.70E+00	2.20E+01
			6107526250	4.26E+00	1.75E+01	3.62E+00	2.26E+01
			6107527500	4.34E+00	1.74E+01	3.69E+00	2.22E+01
			6107528750	4.26E+00	1.73E+01	3.82E+00	2.25E+01
			6107530000	4.28E+00	1.73E+01	3.59E+00	2.20E+01
			6107531250	4.26E+00	1.73E+01	3.97E+00	2.02E+01
			6107532500	4.31E+00	1.73E+01	3.64E+00	2.11E+01
			6107533750	4.29E+00	1.74E+01	3.52E+00	2.24E+01
			6107535000	4.30E+00	1.71E+01	3.54E+00	2.08E+01
			6107536250	4.27E+00	1.72E+01	3.64E+00	2.17E+01
			6107537500	4.26E+00	1.74E+01	3.67E+00	2.18E+01
			6107538750	4.27E+00	1.73E+01	3.65E+00	2.24E+01
			6107540000	4.31E+00	1.75E+01	3.42E+00	2.22E+01
			6107541250	4.31E+00	1.75E+01	3.80E+00	2.23E+01
			6107542500	4.31E+00	1.70E+01	3.63E+00	2.13E+01
			6107543750	4.27E+00	1.70E+01	3.64E+00	2.19E+01
			6107545000	4.28E+00	1.71E+01	3.99E+00	2.22E+01
			6107546250	4.27E+00	1.72E+01	3.70E+00	2.08E+01
			6107547500	4.28E+00	1.71E+01	3.69E+00	2.03E+01
			6107548750	4.30E+00	1.68E+01	3.59E+00	2.15E+01
			6107550000	4.29E+00	1.67E+01	3.74E+00	2.12E+01
			6107551250	4.28E+00	1.64E+01	3.78E+00	2.32E+01
			6107552500	4.30E+00	1.72E+01	3.61E+00	2.19E+01
			6107553750	4.29E+00	1.69E+01	3.68E+00	2.12E+01
			6107555000	4.30E+00	1.66E+01	3.75E+00	2.04E+01
			6107556250	4.30E+00	1.70E+01	3.83E+00	2.09E+01
			6107557500	4.33E+00	1.70E+01	3.78E+00	2.10E+01
			6107558750	4.29E+00	1.66E+01	3.77E+00	2.19E+01
			6107560000	4.31E+00	1.66E+01	3.68E+00	2.25E+01
			6107561250	4.29E+00	1.65E+01	3.78E+00	1.98E+01
			6107562500	4.31E+00	1.69E+01	3.78E+00	2.17E+01
			6107563750	4.24E+00	1.66E+01	3.84E+00	2.11E+01
			6107565000	4.28E+00	1.68E+01	3.79E+00	2.16E+01
			6107566250	4.29E+00	1.66E+01	3.79E+00	2.12E+01
			6107567500	4.29E+00	1.65E+01	3.87E+00	2.23E+01
			6107568750	4.27E+00	1.66E+01	3.79E+00	2.18E+01
			6107570000	4.29E+00	1.66E+01	3.73E+00	2.05E+01
			6107571250	4.30E+00	1.67E+01	3.54E+00	2.13E+01
			6107572500	4.30E+00	1.66E+01	3.82E+00	2.12E+01
			6107573750	4.31E+00	1.66E+01	3.54E+00	2.18E+01
			6107575000	4.30E+00	1.65E+01	3.95E+00	2.11E+01
			6107576250	4.33E+00	1.64E+01	3.64E+00	2.13E+01
			6107577500	4.27E+00	1.65E+01	3.54E+00	2.11E+01
			6107578750	4.29E+00	1.64E+01	3.79E+00	2.14E+01
			6107580000	4.37E+00	1.67E+01	3.73E+00	2.03E+01
			6107581250	4.29E+00	1.65E+01	3.59E+00	2.32E+01
			6107582500	4.35E+00	1.65E+01	3.65E+00	2.09E+01
			6107583750	4.29E+00	1.64E+01	3.70E+00	2.16E+01
			6107585000	4.31E+00	1.62E+01	3.77E+00	2.10E+01
			6107586250	4.28E+00	1.66E+01	3.53E+00	2.16E+01
			6107587500	4.34E+00	1.64E+01	3.66E+00	2.06E+01
			6107588750	4.32E+00	1.62E+01	3.86E+00	2.16E+01
			6107590000	4.31E+00	1.65E+01	3.82E+00	2.23E+01
			6107591250	4.33E+00	1.64E+01	3.64E+00	2.06E+01
			6107592500	4.33E+00	1.58E+01	3.71E+00	2.17E+01
			6107593750	4.31E+00	1.61E+01	3.70E+00	2.18E+01
			6107595000	4.29E+00	1.61E+01	3.75E+00	2.11E+01
			6107596250	4.33E+00	1.61E+01	3.71E+00	2.08E+01
			6107597500	4.33E+00	1.64E+01	3.53E+00	2.15E+01
			6107598750	4.32E+00	1.62E+01	3.73E+00	1.94E+01
			6107600000	4.35E+00	1.60E+01	3.81E+00	2.16E+01
			6107601250	4.32E+00	1.60E+01	3.66E+00	2.04E+01
			6107602500	4.35E+00	1.58E+01	4.02E+00	2.06E+01
			6107603750	4.31E+00	1.61E+01	3.84E+00	2.12E+01
			6107605000	4.33E+00	1.61E+01	3.47E+00	2.00E+01
			6107606250	4.28E+00	1.58E+01	3.86E+00	2.06E+01
			6107607500	4.33E+00	1.62E+01	3.79E+00	2.10E+01
			6107608750	4.36E+00	1.60E+01	3.62E+00	1.99E+01
			6107610000	4.31E+00	1.58E+01	3.83E+00	2.03E+01
			6107611250	4.31E+00	1.59E+01	3.83E+00	2.02E+01
			6107612500	4.31E+00	1.57E+01	3.71E+00	2.02E+01
			6107613750	4.33E+00	1.55E+01	3.80E+00	2.16E+01
			6107615000	4.32E+00	1.56E+01	3.61E+00	2.08E+01
			6107616250	4.33E+00	1.57E+01	3.73E+00	2.12E+01
			6107617500	4.39E+00	1.55E+01	3.85E+00	2.09E+01
			6107618750	4.29E+00	1.58E+01	3.72E+00	2.03E+01
			6107620000	4.32E+00	1.57E+01	3.60E+00	2.05E+01
			6107621250	4.31E+00	1.56E+01	3.73E+00	2.11E+01
			6107622500	4.33E+00	1.54E+01	3.65E+00	2.04E+01
			6107623750	4.34E+00	1.54E+01	3.58E+00	2.11E+01
			6107625000	4.35E+00	1.59E+01	3.92E+00	2.03E+01
			6107626250	4.33E+00	1.54E+01	3.58E+00	1.99E+01
			6107627500	4.34E+00	1.57E+01	3.69E+00	1.94E+01
			6107628750	4.34E+00	1.55E+01	3.63E+00	2.07E+01
			6107630000	4.34E+00	1.51E+01	3.71E+00	2.04E+01
			6107631250	4.32E+00	1.55E+01	3.65E+00	2.06E+01
			6107632500	4.33E+00	1.54E+01	3.68E+00	1.93E+01
			6107633750	4.36E+00	1.53E+01	3.83E+00	1.96E+01
			6107635000	4.34E+00	1.51E+01	3.56E+00	2.14E+01
			6107636250	4.35E+00	1.52E+01	3.75E+00	2.07E+01
			6107637500	4.34E+00	1.50E+01	3.76E+00	1.93E+01
			6107638750	4.38E+00	1.50E+01	3.56E+00	1.95E+01
			6107640000	4.33E+00	1.53E+01	3.62E+00	1.90E+01
			6107641250	4.38E+00	1.50E+01	3.74E+00	2.05E+01
			6107642500	4.36E+00	1.51E+01	3.63E+00	2.07E+01
			6107643750	4.33E+00	1.51E+01	3.67E+00	2.01E+01
			6107645000	4.33E+00	1.53E+01	3.79E+00	1.94E+01
			6107646250	4.36E+00	1.49E+01	3.59E+00	2.02E+01
			6107647500	4.35E+00	1.52E+01	3.70E+00	1.96E+01
			6107648750	4.38E+00	1.49E+01	3.80E+00	1.95E+01
			6107650000	4.36E+00	1.51E+01	3.54E+00	1.97E+01
			6107651250	4.36E+00	1.50E+01	3.63E+00	1.82E+01
			6107652500	4.39E+00	1.49E+01	3.72E+00	2.06E+01
			6107653750	4.34E+00	1.47E+01	3.84E+00	1.98E+01
			6107655000	4.32E+00	1.50E+01	3.69E+00	1.96E+01
			6107656250	4.37E+00	1.52E+01	3.58E+00	1.99E+01
			6107657500	4.37E+00	1.50E+01	3.69E+00	1.91E+01
			6107658750	4.38E+00	1.47E+01	3.59E+00	2.05E+01
			6107660000	4.37E+00	1.47E+01	3.68E+00	1.91E+01
			6107661250	4.36E+00	1.47E+01	3.50E+00	2.06E+01
			6107662500	4.37E+00	1.44E+01	3.47E+00	1.97E+01
			6107663750	4.39E+00	1.46E+01	3.62E+00	2.03E+01
			6107665000	4.37E+00	1.47E+01	3.75E+00	1.99E+01
			6107666250	4.36E+00	1.48E+01	3.82E+00	2.06E+01
			6107667500	4.38E+00	1.46E+01	3.67E+00	2.00E+01
			6107668750	4.35E+00	1.46E+01	3.70E+00	1.92E+01
			6107670000	4.36E+00	1.43E+01	3.64E+00	1.91E+01
			6107671250	4.42E+00	1.45E+01	3.86E+00	1.97E+01
			6107672500	4.38E+00	1.43E+01	3.49E+00	2.05E+01
			6107673750	4.40E+00	1.43E+01	3.66E+00	2.01E+01
			6107675000	4.39E+00	1.44E+01	3.45E+00	2.05E+01
			6107676250	4.41E+00	1.42E+01	3.53E+00	1.97E+01
			6107677500	4.39E+00	1.45E+01	3.52E+00	1.94E+01
			6107678750	4.38E+00	1.42E+01	3.60E+00	1.84E+01
			6107680000	4.39E+00	1.44E+01	3.64E+00	2.09E+01
			6107681250	4.36E+00	1.43E+01	3.54E+00	2.03E+01
			6107682500	4.39E+00	1.43E+01	3.63E+00	2.01E+01
			6107683750	4.38E+00	1.41E+01	3.81E+00	1.93E+01
			6107685000	4.38E+00	1.42E+01	3.54E+00	2.00E+01
			6107686250	4.41E+00	1.42E+01	3.64E+00	1.97E+01
			6107687500	4.43E+00	1.39E+01	3.63E+00	2.10E+01
			6107688750	4.40E+00	1.43E+01	3.79E+00	1.93E+01
			6107690000	4.39E+00	1.41E+01	3.70E+00	1.93E+01
			6107691250	4.40E+00	1.41E+01	3.74E+00	1.88E+01
			6107692500	4.37E+00	1.41E+01	3.63E+00	1.93E+01
			6107693750	4.38E+00	1.40E+01	3.87E+00	1.90E+01
			6107695000	4.39E+00	1.38E+01	3.59E+00	1.93E+01
			6107696250	4.33E+00	1.40E+01	3.66E+00	2.01E+01
			6107697500	4.35E+00	1.38E+01	3.61E+00	1.89E+01
			6107698750	4.39E+00	1.41E+01	3.68E+00	1.81E+01
			6107700000	4.35E+00	1.40E+01	3.58E+00	1.97E+01
			6107701250	4.39E+00	1.40E+01	3.85E+00	1.89E+01
			6107702500	4.43E+00	1.40E+01	3.75E+00	1.90E+01
			6107703750	4.42E+00	1.38E+01	3.71E+00	1.87E+01
			6107705000	4.40E+00	1.35E+01	3.68E+00	1.97E+01
			6107706250	4.40E+00	1.40E+01	3.76E+00	1.91E+01
			6107707500	4.43E+00	1.35E+01	3.76E+00	1.84E+01
			6107708750	4.36E+00	1.38E+01	3.70E+00	1.85E+01
			6107710000	4.35E+00	1.34E+01	3.73E+00	1.99E+01
			6107711250	4.38E+00	1.38E+01	3.66E+00	1.82E+01
			6107712500	4.36E+00	1.37E+01	3.62E+00	1.89E+01
			6107713750	4.44E+00	1.35E+01	3.69E+00	1.94E+01
			6107715000	4.43E+00	1.34E+01	3.57E+00	2.02E+01
			6107716250	4.41E+00	1.32E+01	3.69E+00	1.94E+01
			6107717500	4.42E+00	1.35E+01	3.68E+00	1.95E+01
			6107718750	4.42E+00	1.33E+01	3.77E+00	1.78E+01
			6107720000	4.40E+00	1.36E+01	3.66E+00	1.95E+01
			6107721250	4.43E+00	1.34E+01	3.58E+00	1.87E+01
			6107722500	4.37E+00	1.34E+01	3.67E+00	1.81E+01
			6107723750	4.43E+00	1.29E+01	3.79E+00	1.84E+01
			6107725000	4.40E+00	1.31E+01	3.71E+00	1.80E+01
			6107726250	4.45E+00	1.32E+01	3.48E+00	1.99E+01
			6107727500	4.41E+00	1.33E+01	3.65E+00	2.02E+01
			6107728750	4.36E+00	1.33E+01	3.77E+00	1.84E+01
			6107730000	4.42E+00	1.31E+01	3.71E+00	1.79E+01
			6107731250	4.47E+00	1.33E+01	3.62E+00	1.83E+01
			6107732500	4.40E+00	1.31E+01	3.63E+00	1.73E+01
			6107733750	4.45E+00	1.28E+01	3.85E+00	1.82E+01
			6107735000	4.39E+00	1.30E+01	3.62E+00	1.78E+01
			6107736250	4.44E+00	1.30E+01	3.78E+00	1.87E+01
			6107737500	4.39E+00	1.28E+01	3.64E+00	1.82E+01
			6107738750	4.43E+00	1.29E+01	3.61E+00	1.68E+01
			6107740000	4.43E+00	1.29E+01	3.67E+00	1.81E+01
			6107741250	4.45E+00	1.27E+01	3.80E+00	1.83E+01
			6107742500	4.42E+00	1.28E+01	3.60E+00	1.71E+01
			6107743750	4.44E+00	1.26E+01	3.62E+00	1.82E+01
			6107745000	4.42E+00	1.25E+01	3.94E+00	1.77E+01
			6107746250	4.48E+00	1.26E+01	3.63E+00	1.77E+01
			6107747500	4.45E+00	1.27E+01	3.68E+00	1.85E+01
			6107748750	4.45E+00	1.24E+01	3.57E+00	1.91E+01
			6107750000	4.43E+00	1.28E+01	3.86E+00	1.76E+01
			6107751250	4.43E+00	1.24E+01	3.71E+00	1.83E+01
			6107752500	4.46E+00	1.25E+01	3.66E+00	1.82E+01
			6107753750	4.39E+00	1.23E+01	3.42E+00	1.67E+01
			6107755000	4.43E+00	1.25E+01	3.57E+00	1.75E+01
			6107756250	4.44E+00	1.25E+01	3.55E+00	1.72E+01
			6107757500	4.42E+00	1.25E+01	3.89E+00	1.76E+01
