6.4279335e+09	-23.4073396	71.1198996	0.02185881	0.06391679
6.427935e+09	-23.6862749	68.3898274	0.02409216	0.0608183
6.4279365e+09	-23.350216	66.8321779	0.02675173	0.0625134
6.427938e+09	-23.3628694	65.2160972	0.02846261	0.06164421
6.4279395e+09	-23.4324377	64.31927	0.02918925	0.06070302
6.427941e+09	-23.2189983	63.8622618	0.03041068	0.06197257
6.4279425e+09	-23.1942657	62.977167	0.03145379	0.06167077
6.427944e+09	-22.9872344	60.8455997	0.03453935	0.06191655
6.4279455e+09	-23.1302582	60.5368499	0.03430298	0.0607214
6.427947e+09	-23.1442416	58.7224553	0.03615009	0.05950898
6.4279485e+09	-23.118636	58.160131	0.03684083	0.05932596
6.42795e+09	-23.1368853	57.66818	0.03727046	0.05888361
6.4279515e+09	-23.1738383	56.114633	0.03868822	0.05760592
6.427953e+09	-23.1227923	55.6952378	0.03933936	0.05765905
6.4279545e+09	-23.175159	55.1790537	0.03961764	0.05695787
6.427956e+09	-23.1770463	54.4248929	0.04035513	0.05641922
6.4279575e+09	-23.156624	53.8333219	0.04103185	0.05613138
6.427959e+09	-23.2290239	53.591453	0.04092588	0.05549318
6.4279605e+09	-23.2109254	51.1770875	0.04331743	0.05383192
6.427962e+09	-23.4613537	53.0707449	0.04033507	0.05366418
6.4279635e+09	-23.3946728	51.4714297	0.04213937	0.05292226
6.427965e+09	-23.3639388	51.2595173	0.04248488	0.05295308
